mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3804203510284424,0.009625528287259502,0.01800093650817871,0.0015494812017290713,entropy,6,log2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",0.5683673469387756,0.5163265306122449,0.6659663865546219,0.5021978021978022,0.5439560439560439,0.5593628220518976,0.057970220148310006,45
0.546829080581665,0.02058652758785533,0.025801610946655274,0.0026381634986357306,entropy,6,log2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 300}",0.5438775510204081,0.5346938775510204,0.661764705882353,0.512087912087912,0.5505494505494506,0.5605946994182288,0.05222930455950343,42
0.714238166809082,0.018270217975779744,0.0334019660949707,0.002577006788602299,entropy,6,log2,400,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 400}",0.5857142857142857,0.5346938775510204,0.6743697478991597,0.5230769230769231,0.5659340659340659,0.576757780035091,0.05362177607496947,12
0.9162489891052246,0.01923010660913141,0.042602252960205075,0.0038265561381028994,entropy,6,log2,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.6081632653061224,0.5479591836734694,0.6596638655462185,0.5087912087912088,0.5791208791208791,0.5807396804875797,0.051448700780793846,3
0.000800180435180664,0.00040009025666136835,0.0,0.0,entropy,8,auto,100,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 100}",,,,,,,,101
0.000800180435180664,0.00040009025666136835,0.0,0.0,entropy,8,auto,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",,,,,,,,101
0.0005998611450195312,0.0004897845816770382,0.0,0.0,entropy,8,auto,300,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 300}",,,,,,,,101
0.0008001327514648438,0.0004000663757324219,0.0,0.0,entropy,8,auto,400,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 400}",,,,,,,,101
0.0006000995635986328,0.0004899793115016344,0.0,0.0,entropy,8,auto,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 500}",,,,,,,,101
0.19981045722961427,0.011125233619289068,0.010600614547729491,0.0004900182064194829,entropy,8,sqrt,100,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",0.560204081632653,0.5551020408163265,0.6008403361344538,0.4824175824175825,0.532967032967033,0.5463062147936097,0.03874062149010316,93
0.3786201000213623,0.018917599261943863,0.02000117301940918,0.001095626913192762,entropy,8,sqrt,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.5908163265306123,0.5479591836734694,0.6365546218487396,0.47142857142857136,0.5428571428571429,0.5579231692677071,0.05490436548363926,53
0.5646304130554199,0.014705362894169334,0.02540130615234375,0.0018548875381917873,entropy,8,sqrt,300,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 300}",0.5459183673469388,0.5346938775510204,0.6554621848739497,0.4989010989010989,0.5417582417582417,0.5553467540862499,0.052743331188049844,64
0.7380394458770752,0.012264434177930834,0.03520193099975586,0.0026383550890999837,entropy,8,sqrt,400,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 400}",0.5877551020408163,0.5244897959183674,0.6407563025210085,0.49450549450549447,0.535164835164835,0.5565343060301043,0.05176709605333243,57
0.941249942779541,0.025640366623302668,0.042202329635620116,0.0024820507318677825,entropy,8,sqrt,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.5897959183673469,0.5377551020408163,0.657563025210084,0.5076923076923077,0.5351648351648352,0.565594237695078,0.05309911248733344,26
0.1920100688934326,0.005932882411126156,0.011000585556030274,3.5040231839893024e-07,entropy,8,log2,100,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",0.5908163265306122,0.5214285714285714,0.657563025210084,0.4791208791208791,0.521978021978022,0.5541813648536337,0.06288682756042988,72
0.3686197280883789,0.003929548026324923,0.018801116943359376,0.0014698923225682844,entropy,8,log2,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.573469387755102,0.5459183673469388,0.6827731092436975,0.47912087912087914,0.5505494505494506,0.5663662388032137,0.06615293377415236,23
0.5754306793212891,0.018522575796285832,0.026001405715942384,0.0026077845447389724,entropy,8,log2,300,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 300}",0.5489795918367347,0.5459183673469388,0.6932773109243698,0.4857142857142857,0.5461538461538462,0.564008680395235,0.06886554887925646,31
0.7462398529052734,0.03561879627311557,0.03520183563232422,0.002638271940378431,entropy,8,log2,400,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 400}",0.5816326530612245,0.5551020408163265,0.6428571428571428,0.4868131868131868,0.5252747252747253,0.5583359497645212,0.052736281284022135,51
0.937650203704834,0.023509507730248697,0.043202447891235354,0.005706388655546797,entropy,8,log2,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.5938775510204082,0.536734693877551,0.6596638655462186,0.4901098901098901,0.523076923076923,0.5606925847261982,0.059778577650577536,39
0.0009999752044677734,1.784161275279017e-07,0.0,0.0,entropy,10,auto,100,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 100}",,,,,,,,101
0.0007999897003173828,0.00039999491766111466,0.0,0.0,entropy,10,auto,200,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 200}",,,,,,,,101
0.0010000705718994141,1.1680077279964343e-07,0.0,0.0,entropy,10,auto,300,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 300}",,,,,,,,101
0.0008000373840332031,0.000400018706226792,0.0,0.0,entropy,10,auto,400,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 400}",,,,,,,,101
0.00020003318786621094,0.0004000663757324219,0.0,0.0,entropy,10,auto,500,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 500}",,,,,,,,101
0.20181078910827638,0.01448376117138485,0.011800575256347656,0.0017203958121285894,entropy,10,sqrt,100,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100}",0.5724489795918368,0.5224489795918368,0.6953781512605042,0.46923076923076923,0.5241758241758242,0.5567365407701542,0.07663089985440497,56
0.4026214122772217,0.010594863791148105,0.01740102767944336,0.0004899403160383115,entropy,10,sqrt,200,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 200}",0.5704081632653061,0.5255102040816326,0.6533613445378151,0.48131868131868133,0.5296703296703297,0.552053744574753,0.05798127365672108,84
0.5796310901641846,0.015474666297611534,0.02580151557922363,0.002227162716054631,entropy,10,sqrt,300,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 300}",0.5887755102040816,0.5255102040816326,0.6449579831932772,0.4791208791208791,0.5263736263736263,0.5529476405946994,0.05772160990443231,79
0.7662411212921143,0.01961120340519677,0.03640203475952149,0.003666325523850696,entropy,10,sqrt,400,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 400}",0.573469387755102,0.5214285714285714,0.657563025210084,0.49120879120879124,0.5373626373626373,0.5562064825930372,0.05720218548137492,60
0.9806523799896241,0.013366352036237091,0.03900222778320313,0.0006325605423880295,entropy,10,sqrt,500,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 500}",0.576530612244898,0.5214285714285715,0.6512605042016807,0.4824175824175824,0.5340659340659341,0.5531406408717333,0.0575253841811237,78
0.1924102783203125,0.004224054957235075,0.011800622940063477,0.001326525036018561,entropy,10,log2,100,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 100}",0.5826530612244898,0.5275510204081633,0.6890756302521008,0.48901098901098905,0.5307692307692307,0.5638119863329948,0.06935104488956843,32
0.38762102127075193,0.004317745350369425,0.019400548934936524,0.0019598780939277505,entropy,10,log2,200,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 200}",0.573469387755102,0.5122448979591837,0.6449579831932774,0.48901098901098905,0.5362637362637362,0.5511893988364577,0.05457939083341914,86
0.588231372833252,0.011107351859383718,0.024401330947875978,0.0004899597886342959,entropy,10,log2,300,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 300}",0.5642857142857143,0.5193877551020408,0.6638655462184875,0.4901098901098901,0.5153846153846154,0.5506067042201496,0.06146505259193537,88
0.7720413684844971,0.0221910625041145,0.03420166969299317,0.0031875975246027735,entropy,10,log2,400,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 400}",0.5744897959183674,0.5193877551020408,0.6680672268907563,0.489010989010989,0.5252747252747252,0.5552460984393758,0.06272179945596132,66
0.9404500961303711,0.04478866011923554,0.02980189323425293,0.00923985401625537,entropy,10,log2,500,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 500}",0.5765306122448979,0.5193877551020408,0.6743697478991597,0.48131868131868133,0.5241758241758242,0.5551565241481208,0.06687283454831913,67
0.0005999565124511719,0.0004898624643296147,0.0,0.0,entropy,12,auto,100,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'auto', 'n_estimators': 100}",,,,,,,,101
0.0010001182556152344,2.3360154559928684e-07,0.0,0.0,entropy,12,auto,200,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'auto', 'n_estimators': 200}",,,,,,,,101
0.0006000041961669922,0.0004899013824479931,0.0,0.0,entropy,12,auto,300,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'auto', 'n_estimators': 300}",,,,,,,,101
0.0007999897003173828,0.0003999949460831842,0.0,0.0,entropy,12,auto,400,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'auto', 'n_estimators': 400}",,,,,,,,101
0.0004001617431640625,0.0004900961354546901,0.0,0.0,entropy,12,auto,500,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'auto', 'n_estimators': 500}",,,,,,,,101
0.19481048583984376,0.005844796634214718,0.012000465393066406,0.002097783915849312,entropy,12,sqrt,100,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",0.5612244897959184,0.539795918367347,0.6953781512605042,0.46813186813186813,0.5307692307692308,0.5590599316649737,0.07486884667067006,48
0.4004214763641357,0.015654728127523613,0.01980109214782715,0.002227299747812463,entropy,12,sqrt,200,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 200}",0.5887755102040816,0.5173469387755103,0.6428571428571428,0.4725274725274725,0.5,0.5443014128728414,0.06250093537741876,95
0.5794308662414551,0.01484123392895798,0.029401397705078124,0.0024166787169192256,entropy,12,sqrt,300,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",0.5826530612244898,0.5224489795918368,0.6512605042016807,0.4857142857142857,0.5197802197802198,0.5523714101025026,0.058475193188949705,80
0.7882420539855957,0.016068164243826604,0.0338017463684082,0.003655398110774973,entropy,12,sqrt,400,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 400}",0.560204081632653,0.5346938775510204,0.657563025210084,0.47912087912087914,0.5450549450549451,0.5553273617139164,0.05799069664969771,65
0.984452486038208,0.02773286738659088,0.040002059936523435,0.004732823043701186,entropy,12,sqrt,500,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 500}",0.5724489795918368,0.5357142857142857,0.6512605042016807,0.4758241758241758,0.5175824175824175,0.5505660725828794,0.05918290019873049,89
0.19381065368652345,0.0029258877559239973,0.012400579452514649,0.0007999181942855761,entropy,12,log2,100,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 100}",0.5642857142857143,0.5265306122448979,0.6617647058823529,0.48791208791208796,0.5395604395604395,0.5560107119770985,0.05836007750589542,62
0.39162111282348633,0.00898043772069989,0.019200754165649415,0.0019393248634557104,entropy,12,log2,200,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 200}",0.5877551020408163,0.5204081632653061,0.6512605042016807,0.489010989010989,0.5131868131868131,0.5523243143411211,0.059334091788115224,81
0.5474331378936768,0.02892659215193063,0.016797208786010744,0.005916261301528493,entropy,12,log2,300,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 300}",0.5724489795918368,0.5275510204081633,0.6491596638655462,0.46813186813186813,0.510989010989011,0.5456561085972851,0.061596190830209556,94
0.6056333065032959,0.01885398482656749,0.014000844955444337,0.000894522303129707,entropy,12,log2,400,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 400}",0.573469387755102,0.5357142857142857,0.6554621848739495,0.48021978021978023,0.523076923076923,0.5535885123280081,0.05900323766130102,76
0.6788358211517334,0.021208723926096292,0.013400602340698241,0.0004901350071849108,entropy,12,log2,500,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 500}",0.5785714285714285,0.5183673469387755,0.6680672268907564,0.4956043956043956,0.510989010989011,0.5543198817988734,0.06347322818854387,70
